Clapeyron Database File
tc-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;acentricfactor;L;M;N;v_shift
toluene;92.13842;591.75;4108000;0.264012;0.317088931096013;0.830241790321084;1.75262355909439;0.0012381780982669
trans,trans-2,4-hexadiene;82.1436;535.0;3350000;0.282106;0.186515934580165;0.832382899526307;2.44408914873059;0.0094796017081784
trans-1,2-dichloroethene~|~trans-1,2-dichloroethylene;96.94328;516.5;5510000;0.223396;0.176677461981772;0.859382312760158;2.40555519084889;-0.0045438863854095
trans-1,2-dimethylcyclohexane~|~(1r,2r)-1,2-dimethylcyclohexane;112.21264;596.15;2938430;0.237864;1.23889126132277;0.999998217878301;0.561610842290535;0.0089640307369679
trans-1,2-dimethylcyclopentane~|~1,trans-2-dimethylcyclopentane;98.18606;553.15;3445050;0.269784;1.14866687185469;0.999961540692771;0.642291981781119;-0.0115946582091503
trans-1,3-dichloropropene;110.97;606.5;4704000;0.223379;1.25929911635227;0.999997634762919;0.544411157868658;0.0055872852165833
trans-1,3-dimethylcyclohexane;112.21264;598.0;2938430;0.23346;1.38548443499786;0.999997976527545;0.495048496313473;0.0092856384270886
trans-1,3-dimethylcyclopentane~|~(1r,3r)-1,3-dimethylcyclopentane;98.18606;553.0;3445000;0.269949;0.23719388154778;0.844310436836867;2.19206095972521;-0.0117995858786755
trans-1,4-diethylcyclohexane;140.2658;649.9;2817000;0.3846;1.19701178629255;0.999988446901327;0.757441830460655;-0.0146973888374569
1,4-dimethylcyclohexane~|~trans-1,4-dimethylcyclohexane;112.21264;587.7;2940000;0.2548;0.719856437247063;0.840066218918178;0.941229315222361;0.0022418485778999
trans-1,8-terpin;172.265;702.7;2949000;1.08184;0.4536536196399;0.807011899503467;3.41862944375477;-0.0414700912193697
1-propenylbenzene~|~trans-1-propenylbenzene;118.1757;670.0;3360000;0.339306;1.26390995157222;0.999989722467224;0.658883736532377;0.0105794248377316
trans-2,2,4,6,6-pentamethyl-3-heptene;168.319;637.8;1964000;0.36192;1.16503191661625;0.993830710613582;0.752209024824161;0.0295315994034496
(e)-2-butene~|~trans-2-butene;56.10632;428.6;4100000;0.217592;0.31116464145479;0.850249095027447;1.67849470254582;-0.002879960949279
trans-2-butene-1,4-diol;88.10512;666.0;5200000;1.21861;;;;
trans-2-eicosene;280.5316;741.8;1221000;0.878423;;;;
trans-2-heptene~|~2-heptene, (e)-;98.18606;543.1;2850000;0.336639;0.221570388860498;0.841068944516845;2.56575306931778;0.0046151062165401
trans-2-hexene;84.15948;509.8;3168000;0.288635;0.621049804071002;0.851320883038615;1.15521409845076;0.0020460552902209
trans-2-nonene;126.239;597.1;2370000;0.43035;1.09581786731206;0.999998887416199;0.900064777763193;0.0104786008061413
(e)-2-octene~|~trans-2-octene;112.21264;571.6;2589000;0.384032;0.230705805811215;0.840749466543171;2.70418528287621;0.0075384165772664
trans-2-pentadecene;210.3987;701.6;1567000;0.689358;0.585061596466404;0.822551377767181;2.04756252234093;0.0288257635371286
(e)-2-pentene~|~trans-2-pentene;70.1329;474.2;3660000;0.248372;1.10729160693777;0.990821962356046;0.642377834229739;-0.0033075117236636
trans-3,5-dimethoxystilbene;240.29704;885.0;2160000;0.769599;0.376965044612986;0.821002744408751;3.0890214143079;0.0392093331617571
3-heptene~|~trans-3-heptene;98.18606;540.0;2850000;0.334056;0.362228799460577;0.829302487173515;1.82835328180938;0.0031728473719853
cis-3-hexene~|~(e)-3-hexene~|~trans-3-hexene;84.15948;509.0;3170000;0.285358;0.417468474187139;0.817288594559875;1.4852736649038;0.000330775676291
(e)-3-octene~|~trans-3-octene;112.21264;574.0;2580000;0.343849;0.325955827837255;0.81830219255274;1.93933364618382;0.008350546416258
trans-4-methylcyclohexanol;114.18546;622.0;3790000;0.69399;0.450593426162025;0.798305138296959;2.39583991929261;-0.0137890845254567
trans-crotonaldehyde;70.0898;565.0;3870000;0.343513;;;;
trans-crotonic-acid~|~trans-crotonic acid;86.08924;666.0;4700000;0.570794;0.183166551888192;0.806282748163144;3.43738867450449;0.0085199135166784
1,4-cyclohexanedicarboxylic acid~|~trans-cyclohexane-1,4-dicarboxylicacid;172.178;819.8;3736000;1.00497;0.472202649044163;0.816173905784231;3.19665302478055;-0.0029995561796678
trans-decalin;138.24992;687.0;3200000;0.299295;0.285951249989177;0.835771574315326;2.02605928993603;-0.0083813015083663
tricaprylin;470.682;850.7;593200;1.21743;0.665680149844602;0.829324881437975;2.91679956453082;0.46313256434404
trichloroacetaldehyde;147.38774;565.0;4410000;0.332334;1.05181096893399;0.950048343649461;0.795040170052387;-0.002429376123349
trichloroaceticacid~|~trichlorethanoic acid;163.38714;688.0;4810000;0.549031;1.38003061125998;0.999998757394151;0.805337161453316;-0.0032405520824705
trichloroethene~|~trichloroethylene;131.38834;571.0;4910000;0.21662;0.697486212925588;0.857149448138808;0.909574910936494;-0.0019756474883018
c23~|~tricosane~|~n-tricosane;324.62722;796.0;1020000;1.02617;0.472728476938835;0.81012081893267;3.20180164975087;0.0846342667616032
perfluoroheptanoic acid~|~tridecafluoroheptanoicacid;364.061;583.0;2075000;0.956244;0.181352462774438;0.775613641589633;4.41930885275437;-0.016751037743617
tridecanal~|~n-tridecylaldehyde;198.34494;720.0;2238000;0.745226;0.507840452962487;0.848820667353453;2.56823481878943;-0.0170923139679542
tridecane~|~n-tridecane;184.36142;675.0;1680000;0.617397;0.477401764504249;0.798969272646797;2.11999180186413;0.0301381395012498
tridecanoic acid;214.344;754.0;1790000;0.913368;1.86166588370317;0.999978065550405;0.81658338532469;0.0306684333861383
tridecylbenzene~|~n-tridecylbenzene;260.45738;790.0;1480000;0.779866;0.54849976431373;0.81017936290799;2.31832129969455;0.0297950502437005
triethanolamine;149.1882;772.1;2743000;1.28411;;;;
triethylamine;101.19;535.15;3040000;0.316193;0.640778520358394;0.844480016775855;1.17057014668098;-0.0052082517737725
triethylenediamine;112.17288;655.0;3910000;0.460199;0.217548769790327;0.826540264048532;2.97266592778409;-0.0136630480001617
teg~|~triethylene glycol;150.17296;769.5;3320000;0.755952;;;;
triethyleneglycolbis(2-ethylhexanoate);402.565;820.7;1094000;1.0371;0.647342819048731;0.822403837356479;2.57553570762314;0.0695041725763538
triethyleneglycoln-hexylether;234.332;708.8;1789000;1.17816;;;;
triethyleneglycoln-propylether;192.253;684.8;2314000;1.13;;;;
triethylorthoformate~|~ethyl orthomethanoate;148.2;585.0;2676000;0.544732;0.62210666868233;0.854656894238342;1.71944778692895;-0.0156675759608287
trifluoroaceticacid~|~trifluoroethanoic acid;114.0233496;491.25;3258000;0.523798;0.228167606517879;0.820479445248225;3.10039791677217;0.0457722421256219
r13i1~|~trifluoroiodomethane;195.9103796;396.44;3953000;0.1763;0.428281991545004;0.873925108027835;1.28417380806595;-0.0034001233659921
benzotrifluoride~|~trifluoromethylbenzene~|~(trifluoromethyl)benzene;146.1098096;559.9;3210000;0.299815;0.703461653193441;0.82288703883467;1.03648853218907;0.0112668956306867
trilacticacid;234.20326;777.0;2550000;1.42514;;;;
trimethylamine;59.11026;433.25;4070000;0.206243;0.246697450823989;0.841458357613537;1.85093932481854;-0.0020843321141441
trimethylsilane;74.197;432.0;3190000;0.175124;1.00521469007197;0.999992625775392;0.616610138368752;-0.0033421702591199
trimethylsilanol;90.1964;526.5;3809000;0.634085;0.0646596916609578;0.780968085978762;4.21537226596533;-0.0126085501554083
tributylamine~|~tri-n-butylamine;185.34948;644.0;1800000;0.6943;0.729684893615021;0.833102476214396;1.72555689001895;0.0079823399130708
trioctyltrimellitate;546.778;777.9;850500;2.02449;;;;
triolein;885.43206;935.3;200200;2.08832;;;;
triphenylmethane;244.33034;865.0;2200000;0.573483;0.271799172019826;0.791086753706529;2.7597107451466;0.0310754647952097
tripropyleneglycol-methylether~|~tripropylene glycol monoethyl ether;206.27928;657.0;2180000;1.12541;0.584053026669249;0.80103417430114;2.92522301098734;-0.0260976390334212
tripropylene-glycol-monoethyl-ether;220.30586;664.0;2020000;1.161;2.05137554613914;0.999998370930226;0.897739810573432;-0.0288883691307076
undecanal;170.29178;690.0;2393000;0.635198;0.990615030959438;0.906336300653439;1.26936892304686;-0.0165290106210898
undecanoic acid~|~n-undecanoic acid;186.291;732.0;2090000;0.85309;1.7505627631912;0.999998772325224;0.827747910236555;0.0193285094043043
undecylbenzene~|~n-undecylbenzene;232.40422;764.0;1672000;0.728731;0.387952771911417;0.826687266652297;2.96967387457321;0.0190059477642308
pentanal~|~1-pentanal~|~valeraldehyde;86.1323;566.1;3845000;0.313152;1.02014518759259;0.999997395015937;0.827568795355301;0.005106288659599
valeronitrile~|~pentanenitrile;83.1317;610.3;3580000;0.406891;0.384907929294254;0.873041518760526;2.21692908895077;0.0214095566952911
vanillic-acid~|~vanillic acid;168.147;825.1;3798000;0.850294;0.355680562803923;0.809738756528019;3.34996038969311;0.0033242114713194
vinyl acetate;86.08924;519.13;3958000;0.351307;0.506436102047895;0.769621262896084;1.35637176461984;0.0102502208166421
vinylcyclohexane;110.197;599.4;3270000;0.2902;0.334957627914012;0.805456892841552;1.69478736315677;-0.0023020703159617
vinylformate;72.06266;498.0;5020000;0.284881;1.72673321560658;0.999995869433275;0.427426167499801;0.002907276252986
vinylnorbornene~|~5-ethenylbicyclo[2.2.1]-2-heptene;120.19158;626.0;3210000;0.248691;1.06118759892987;0.999998178758015;0.681439210523608;-0.0091855436705999
1,2-butadiene;54.09044;452.0;4360000;0.1659;1.1644;0.7457;0.5078;0.0000046826
acetylene;162.92687;308.3;6138000;0.1912;0.191;0.8681;2.2832;-0.0000008745
diphenyl ether;170.2072;766.8;3080000;0.4389;0.4707;0.8886;2.0269;0.000007059
diisopropyl ketone~|~di-isopropyl ketone~|~2,4-dimethyl-3-pentanone;114.188;576.0;3020000;0.4044;1.0546;1.;0.9023;-0.000002253
acetic anhydride~|~ethanoic anhydride;102.08864;606.0;4000000;0.4553;0.5125;0.7925;1.6227;0.0000143846
furan;68.07396;490.15;5500000;0.2015;1.0495;0.8839;0.6094;-0.000000627
formamide;45.041;771.0;7750000;0.41;;;;
benzonitrile;103.1213;702.3;4215000;0.3432;0.6994;0.8644;1.1588;0.000016135
ethyl mercaptan;62.13404;499.15;5490000;0.1878;0.6895;0.8455;0.8457;-0.000000794
2-butanethiol~|~sec-butyl mercaptan;90.1872;554.0;4060000;0.2506;0.331;0.8252;1.6285;-0.000006059
r41~|~fluoromethane~|~methyl fluoride;34.032923;317.42;5875000;0.1947;0.2566;0.8731;1.9693;0.000006152
r40~|~chloromethane~|~methyl chloride;50.48752;416.25;6680000;0.151;0.3115;0.8461;1.4331;0.000000504
r161~|~fluoroethane~|~ethyl fluoride;48.059503;375.31;5028000;0.2179;0.8499;0.9991;0.8227;0.0000026188
helium~|~helium-4;4.002602;5.2;227000;-0.39;0.0063;1.2175;1.0909;-0.0000048915
neon;20.1797;44.4;2653000;-0.0396;0.1887;0.947;1.4698;-0.0000023573
fluorine;37.996806;144.12;5172000;0.053;0.375;0.8836;1.0085;-0.000002333
nitrous oxide;44.0128;309.57;7245000;0.1409;1.2974;0.9694;0.4323;-0.000001228
nitric oxide~|~nitrogen oxide (no);30.0061;180.15;6480000;0.5829;0.8796;0.9545;1.4096;-0.000000758
cyanogen~|~ethanedinitrile;52.0348;400.15;5924000;0.2756;0.9866;0.9998;0.7775;0.000001002
hcl~|~hydrogen chloride~|~hydrochloric acid;36.46094;324.65;8310000;0.1315;0.1704;0.8783;2.1502;0.0000008063
hydrogen bromide;80.91194;363.15;8552000;0.0734;0.8818;1.;0.5451;-0.000002718
hydrogen cyanide;27.02534;456.65;5390000;0.4099;0.4746;0.8982;1.9207;0.000031287
sulfur trioxide;80.0632;490.85;8210000;0.424;0.4501;0.;0.8695;-0.000000054
krypton;83.798;209.35;5502000;0.;0.1016;0.8956;1.9487;-0.0000033325
sulfur hexafluoride;146.055419;318.69;3760000;0.2151;0.3051;0.8039;1.5146;-0.000005667
cis-1,2-dimethylcyclohexane;112.21264;606.15;2938000;0.2324;1.4361;1.;0.4733;0.000015171
cis-1,3-dimethylcyclohexane~|~trans-1,3-dimethylcyclohexane;112.21264;591.15;2938000;0.2366;1.2774;1.;0.5433;0.000003958
trans-decalin~|~trans-decahydronaphthalene;138.24992;687.0;3200000;0.2993;0.286;0.8358;2.0261;-0.000008381
propadiene~|~1,2-propadiene;40.06386;394.0;5250000;0.1041;1.3605;0.9737;0.3779;0.000001673
(e)-1,3-pentadiene~|~trans-1,3-pentadiene;68.11702;500.0;3740000;0.1162;1.6948;0.7307;0.3452;0.000008981
1,4-pentadiene;68.11702;479.0;3740000;0.0837;2.5798;0.9653;0.1925;-0.000000841
1,2-pentadiene;68.11702;500.0;3800000;0.1542;1.5066;1.;0.3895;0.000009207
2,3-pentadiene;68.11702;497.0;3800000;0.2184;1.3416;0.9983;0.4967;0.0000074307
3-methyl-1,2-butadiene;68.11702;490.0;3830000;0.1874;1.4553;1.;0.4282;0.000003532
2,4-hexadiene~|~cis,trans-2,4-hexadiene;82.1436;538.0;3350000;0.2754;0.3242;0.8055;1.6709;0.000010981
cis-2-octene;112.21264;572.0;2590000;0.3889;0.2885;0.8536;2.4929;0.000008242
cis-3-octene;112.21264;569.0;2590000;0.38;0.2074;0.836;2.7888;0.0000080494
dibenzofuran~|~dibenzo[bd]furan;168.19132;824.0;3640000;0.3988;0.2516;0.8436;2.6543;0.000000922
pyrene;202.2506;936.0;2610000;0.5074;0.3707;0.853;2.5016;0.000074343
1,4-dichloro-c-2-butene~|~1,4-dichloro-cis-2-butene;124.99;640.0;3780000;0.3299;0.6861;0.8203;1.1072;0.00001991
2,3-dichlorobutane;127.01232;599.0;3740000;0.2682;1.0986;1.;0.6781;0.000002094
r32~|~difluoromethane;52.023386;351.26;5784000;0.2771;0.2483;0.8644;2.3332;0.0000071953
r152a~|~difluoroethane~|~1,1-difluoroethane;66.049966;386.44;4520000;0.2751;0.2953;0.8465;1.9575;0.000005696
1,2-difluoroethane;66.049966;445.0;4340000;0.2751;0.808;0.864;0.7967;0.000022514
r23~|~trifluoromethane;70.01385;299.01;4816000;0.2641;0.3869;0.8427;1.5751;0.000002943
r14~|~perfluoromethane~|~tetrafluoromethane~|~carbon tetrafluoride;88.004313;227.51;3745000;0.179;0.4987;0.8428;1.0753;-0.00000421
r134a~|~tetrafluoroethane~|~1,1,1,2-tetrafluoroethane;102.030893;374.18;4056000;0.3269;0.2851;0.832;2.1174;0.00000227
1,1,2,2-tetrafluoroethane;102.030893;391.8;4640000;0.266;0.1776;0.849;2.566;-0.000001701
tetranitromethane;196.0327;540.0;2680000;0.7052;0.6193;0.8756;2.184;0.000032935
glutaric anhydride;114.09934;838.0;5800000;0.5372;0.5117;0.881;2.1171;0.000002235
propionic anhydride~|~propanoic anhydride;130.1418;623.0;3270000;0.5599;0.3352;0.8378;2.7562;0.00000043
isobutyric anhydride;158.19496;631.5;2719000;0.5926;0.5918;0.8894;2.0178;-0.000016183
methyl-t-butyl sulfide;104.21378;570.0;3540000;0.2334;0.3795;0.7867;1.348;-0.000004939
silane;28.0855;269.7;4840000;0.0938;0.3769;0.9631;1.3426;-0.000012805
methyl chlorosilane;80.5889;442.0;4170000;0.304;1.2678;0.6903;0.5139;0.000000304
dimethylchlorosilane;93.60754;472.0;3620000;0.2526;0.5899;0.9513;1.2844;-0.000002541
dichlorosilane;98.9915;451.5;4599000;0.163;0.0962;0.8412;2.5007;-0.000004281
trimethylchlorosilane~|~chlorotrimethylsilane;108.64206;497.75;3200000;0.2701;1.0265;0.9864;0.7327;-0.000006435
dichloromethylsilane~|~methyl dichlorosilane;114.02602;483.0;3950000;0.2758;0.1905;0.8522;2.5142;-0.000002824
dichlorodimethylsilane~|~dimethyl dichlorosilane;129.06054;520.35;3490000;0.2675;1.316;1.;0.5521;-0.000006935
trichlorosilane;134.4445;479.0;4170000;0.2031;1.4084;0.9999;0.4505;-0.000007224
trichloromethylsilane~|~methyl trichlorosilane;149.47902;517.0;3530000;0.2634;0.1857;0.8518;2.5206;-0.000003786
tetrachlorosilane;169.8975;507.0;3590000;0.2318;1.1454;0.8872;0.594;-0.000003107
sulfolane;120.17012;853.0;5.03000E+06;0.3823;0.2525;0.8448;2.6059;2.3842E-05
3-methyl sulfolane;134.1967;817.0;4.24E+06;0.4191;1.119;0.9583;0.8546;1.9601E-05
di-n-propyl sulfone;150.23916;763.0;3.11E+06;0.5821;0.9798;0.8828;1.1892;2.146E-05
di-n-butyl sulfone;178.29232;767.0;2.54000E+06;0.6877;0.5686;0.814;2.0642;2.1798E-05
dibenzothiophene;184.25692;897.0;3.86E+06;0.3983;0.2724;0.8475;2.5766;-4.639E-06
2-propanethiol~|~2-propyl mercaptan~|~isopropyl mercaptan;76.16062;517.0;4.75E+06;0.2138;0.177;0.8587;2.4162;-9.721E-06
benzenethiol~|~phenyl mercaptan;110.17684;689.0;4.74000E+06;0.2628;0.3147;0.8;1.6595;-6.060000E-07
cyclohexanethiol~|~cyclohexyl mercaptan;116.22448;664.0;3.97000E+06;0.2641;0.1699;0.8472;2.5941;-3.415000E-06
deuterium;4.032;38.334;1863394;;0.199148773;0.999963265;1.00004756;0.
xenon;131.293;289.74;5.84000E+06;0.;0.1784;0.9198;1.705;-3.774000E-06
neon;20.1797;44.4;2.65300E+06;-0.0396;0.1885;0.9469;1.4706;-2.357000E-06
(3,3,3-trifluoropropyl)methyldichlorosilane;211.08509;561.7;2525000;0.4236;1.1375;0.9632;0.8454;-0.000003377
(3-glycidoxypropyl)methyldiethoxysilane;248.39136;698.7;1598000;0.778;0.7088;0.8255;1.9092;0.000037747
(3-methylacryloxypropyl)trichlorosilane;259.95938917432;708.1;2113000;0.6267;1.1385;0.8898;1.0775;0.000018191
[3-(2,3-epoxyproxy)propyl]trimethoxysilane;236.1080002771;701.4;1812000;0.7605;0.7929;0.8225;1.6953;0.000040946
[3-(mercapto)propyl]triethoxysilane;238.10589227682;647.5;1863000;0.837;0.633;0.8622;2.3652;-0.000015319
1-(4-ethylphenyl)-2-phenylethane;210.31;771.0;2170000;0.5782;1.1193;0.903;1.0399;0.000039108
1,1,1,2,2,3,4,5,5,5-decafluoropentane;252.053412;454.2;2288000;0.5;1.3683;1.;0.7623;-0.000001229
r227ea~|~1,1,1,2,3,3,3-heptafluoropropane;170.028862;374.83;2912000;0.3552;1.19;1.;0.726;-0.000001706
r236ea~|~1,1,1,2,3,3-hexafluoropropane;152.038399;412.38;3412000;0.3688;0.2253;0.8224;2.5109;-0.00000195
1,1,1,3,3-pentachloropropane;216.3;670.9;3296000;0.3241;0.9326;0.8042;0.8466;0.000008721
r245fa~|~1,1,1,3,3-pentafluoropropane;134.047936;427.2;3640000;0.3755;1.4797;0.9522;0.5928;-0.000000585
1,1,1-trichlorofluoroethane;149.92061127319;565.0;3990000;0.2501;1.0716;1.;0.6766;0.0000133
r245ca~|~1,1,2,2,3-pentafluoropropane;134.047936;447.57;3925000;0.3531;1.0444;0.9756;0.8359;-0.000002485
1,1,2-trifluoroethane;84.04043;429.8;5241000;0.3265;1.3092;1.;0.6213;0.000000736
1,1,5-trimethylindan;160.25544;713.6;2719000;0.3565;0.7329;0.8936;1.1678;0.000008321
1,1-difluoroethylene;64.034086;302.8;4460000;0.1362;0.1387;0.8633;2.3489;-0.000000627
1,2,3,6-tetrahydrobenzyl alcohol;112.16958;703.7;4050000;0.4465;0.2831;0.8423;2.677;0.000002745
1,2,3-trimethyl-4-ethylbenzene;148.24474;702.7;2795000;0.4574;0.8324;0.8675;1.1828;0.000008691
1,2-dibromopropane;201.88774;647.9;4653000;0.2553;0.9276;0.9668;0.7959;-0.000004851
1,2-dichlorohexafluorocyclobutane;232.939219;497.0;2730000;0.233;0.2568;0.8263;1.8477;0.000012488
1,2-difluorobenzene;114.092766;566.0;4299000;0.2792;0.2049;0.8522;2.5142;0.000000358
1,2-hexadiene;82.1436;526.0;3350000;0.2762;1.0127;0.9103;0.7384;0.00000802
1,3-dibromopropane;201.88774;680.6;4648000;0.2881;0.2867;0.8426;2.0285;0.000001518
1,3-difluorobenzene;114.092766;548.4;4299000;0.2862;0.2284;0.8569;2.4419;-0.000004268
1,3-dimethyl-5-nitrobenzene;151.16256;787.7;3313000;0.4745;0.6219;0.827;1.5144;0.000039381
1,3-diphenyltriazene;197.23584;845.0;2830000;0.6173;0.4958;0.8077;2.0983;-0.000004291
1,4-benzenedicarboxylic acid, 2-hydroxyethyl methyl ester;224.20998;832.0;2675000;0.8033;0.4899;0.8121;2.5939;-0.000006563
1,4-bis(3-aminopropyl)piperazine;200.32436;750.3;2266000;0.8314;0.4256;0.8239;3.0277;-0.000000669
1,4-butanediisocyanate;140.14;724.3;2947000;0.4258;0.4292;0.844;1.9571;0.00004948
1,4-difluorobenzene;114.092766;556.9;4400000;0.2985;0.2308;0.8554;2.4644;-0.000004546
1,4-pentanediol;104.14758;708.4;4354000;0.6131;1.7064;1.;0.6805;0.000003671
1,5-naphthalene diisocyanate;210.18824;818.0;2720000;0.7301;0.3303;0.8168;3.1827;0.000000054
1,6-dimethylindan;146.23;717.3;3098000;0.3259;1.0493;0.9978;0.797;0.00000532
1-cyclohexylethanone;126.19616;673.7;3361000;0.3329;1.5268;0.9546;0.5372;0.0000054
1-hexatriacontene;504.95688;894.0;716000;1.3427;0.6338;0.8154;3.2154;0.000116778
1h-perfluoro-n-hexane;319.98706614772;471.75;1935000;0.4694;1.4964;0.9477;0.6693;0.000000024
1-methyl-decalin;152.2765;707.2;2770000;0.3786;1.314;0.9941;0.675;0.000004964
2-(5h)-furanone;84.07336;754.8;4998000;0.3041;0.9633;0.9468;0.8319;0.00004593
2-(difluoromethoxy)-1,1,1-trifluoroethane~|~1,1,1-trifluoro-2-(difluoromethoxy)ethane;150.047336;444.03;3420000;0.3887;1.1488;0.977;0.7948;-0.000001237
2,2,4,4-tetrafluoropentane;144.11;515.5;3201000;0.3311;0.3225;0.8119;1.8874;-0.000005081
2,2,4,4-tetramethyl-1,3-cyclobutanediol;144.21144;699.5;3172000;0.5711;0.4093;0.7244;1.9441;0.000011637
2,2-dichloro-1,1,2-trifluoroethane;152.93055;462.0;3610000;0.2622;1.2232;0.9955;0.5936;0.000004559
2,2'-iminobis-acetonitrile;95.04834717444;731.0;3540000;0.7192;0.4457;0.8083;2.5336;0.000051446
r1234yf~|~2,3,3,3-tetrafluoropropene~|~2,3,3,3-tetrafluoro-1-propene;114.04;367.85;3382000;0.282;1.0262;0.9999;0.7571;0.000000464
2,3,5-trimethylthiophene;126.2193;656.8;3630000;0.3238;1.0706;0.9979;0.7763;-0.000000596
2,3-butanediol;90.121;611.0;5130000;1.1055;0.7796;0.859;2.4112;-0.000015371
2,3-dimethylbenzothiophene;162.2514;786.0;3464000;0.4205;1.3027;1.;0.7255;0.000007204
2,3-dimethyldecane;170.33484;653.5;1880000;0.5159;1.2258;0.9577;0.882;0.000016652
2,3-dimethyldodecane;198.388;689.7;1656000;0.6016;0.8176;0.8506;1.426;0.00002481
2,3-dimethylheptane;128.2551;588.8;2390000;0.3914;0.3774;0.8215;1.9231;0.000002275
2,3-dimethylnonane;156.30826;633.9;2016000;0.4703;1.2672;0.9947;0.802;0.000012875
2,3-dimethylundecane;184.36142;671.4;1761000;0.559;0.8534;0.8653;1.3153;0.000021022
2,4,6-trimethylpyridine;121.17964;653.0;3330000;0.3749;1.2885;0.9938;0.681;0.000012319
2,4-dimethyl-1,3-dioxolane-2-methanol;132.16;621.3;3540000;0.5507;0.5989;0.8208;1.7113;0.000009241
2,4-dinitrophenol;184.10636;766.9;3888000;0.816;0.4045;0.8103;2.9927;0.000008081
2,4-toluene diisocyanate;174.15614;725.0;3040000;0.6582;0.6149;0.8837;2.0843;0.000012957
2,5-dimethylfuran;96.12712;558.6;4125000;0.306;1.3716;1.;0.5706;-0.000005654
2,5-dimethyltetrahydrofuran;100.15888;551.1;3643000;0.2928;0.5398;0.8705;1.3484;-0.000006231
2,6-dinitrophenol;184.10636;770.1;3905000;0.822;0.5973;0.781;2.1579;0.000013683
2,6-toluene diisocyanate;174.15614;749.0;2900000;0.4338;2.0111;1.;0.4553;0.000037721
2,7-dimethylbenzothiophene;162.2514;772.4;3464000;0.422;0.4953;0.832;1.6968;0.000004003
2-amino-2-methyl-1-propanol~|~2-amino-2-methylpropan-1-ol;89.13624;619.8;3862000;0.6466;0.8373;0.7436;1.3671;0.000018049
2-aminodiphenyl~|~2-amino-1,1'-biphenyl;169.22244;838.0;3933000;0.4564;0.2475;0.8333;2.8398;-0.000049678
2-butoxime~|~2-butanone oxime;87.0684139140699;608.5;4204000;0.6071;1.2123;0.8812;0.9854;0.000010096
2-butylbenzothiophene;190.08162162562;818.7;2841000;0.528;;;;
2-chloro-1,1-difluoroethylene;98.479146;400.55;4458000;0.2116;;;;
2-chloro-1,3-propanediol;110.53948;669.7;5065000;1.0641;;;;
2-cyclohexenyl cyclohexanone;178.27072;792.8;2933000;0.4284;;;;
2-ethoxy-1-propanol;104.14758;592.3;3640000;0.5367;;;;
2-ethylbenzothiophene;162.0503214967;774.0;3526000;0.4283;;;;
2-ethylhexyl benzoate;234.33;755.6;1868000;0.6858;;;;
2-mercaptobenzothiazole;167.2513;749.0;4000000;0.3321;0.1606;0.8327;2.8517;0.000002985
2-methyl benzothiophene;148.22482;768.7;3500000;0.3302;0.2461;0.8207;2.2378;0.000021731
2-methyl-1-butene-3-yne;163.23946;492.0;4380000;0.137;0.1874;0.8409;1.8208;-0.000002978
2-methyl-2-aminobutane;87.16342;526.0;3660000;0.3202;1.1423;0.9999;0.7176;-0.000012462
2-methylbenzofuran~|~2-methylbenzo[b]furan;132.15922;697.0;3640000;0.3752;0.2495;0.8465;2.606;0.000008958
2-methyltetrahydrofuran;86.1323;537.0;3758000;0.2816;1.0305;0.9999;0.753;0.00001202
2-pentanethiol~|~2-pentyl mercaptan;104.21378;584.3;3536000;0.2685;1.1835;1.;0.6307;-0.000003935
2-propylbenzothiophene;176.28;807.5;3156000;0.4782;0.4365;0.8084;1.9333;-0.000021496
3-(triethoxysilyl)propionitrile;217.33756;672.1;1761000;0.7179;0.5649;0.8312;2.212;0.000034333
3,3-dimethyl-1-butyne;82.1436;488.5;3675000;0.1615;0.9324;0.9522;0.6391;-0.000015703
3,4-dichlorophenyl isocyanate;188.01082;730.3;3409000;0.505;0.2162;0.7271;2.3567;0.000016257
3,5-diisopropyltoluene;176.3;681.4;2239000;0.4887;0.9772;0.9006;1.0706;0.000005164
3,5-dimethylbenzofuran;146.07316494187;713.7;3216000;0.4222;0.6082;0.8751;1.5198;0.000012811
3-buten-2-one;70.08984;540.0;4403000;0.3152;1.0774;0.9737;0.7568;0.000013179
3-chloropropyldimethylchlorosilane;171.14028;640.7;2599000;0.4496;0.7836;0.8878;1.2569;0.000010912
3-chloropropyltrimethoxysilane;198.72;647.3;2134000;0.5349;0.3104;0.8359;2.7912;0.000028626
3-hydroxybutyrolactone;102.09;830.6;5397000;0.6127;0.7118;0.8558;1.6541;0.000020674
3-methoxy-3-buten-2-one;100.12;610.0;4102000;0.3783;0.2788;0.8529;2.5036;0.000002133
3-methylcyclopentanone;98.143;633.2;3896000;0.2977;1.3341;0.962;0.5838;0.000012241
3-methyldecane;156.30826;634.1;1989000;0.5204;0.6744;0.8628;1.5634;0.000012005
3-methyldodecane;184.36142;669.0;1719000;0.6156;0.3314;0.8298;2.9081;0.00002173
3-methyltridecane;198.388;684.7;1606000;0.6668;0.6072;0.8329;1.9696;0.000027868
4-((2-hydroxyethoxy)carbonyl) benzoic acid;210.05282342015;871.4;2960000;0.9669;0.4173;0.8101;3.3402;-0.000002279
