Clapeyron Database File
PPCSAFT Unlike Parameters; Rehner et al.(2023)
species1,species2,k
cyclopentane,"methyloxirane~|~1,2-epoxypropane~|~1,2-propylene oxide",0.0394685238301979
cyclopentane,cs2~|~carbon disulfide,0.0075840967862988
cyclopentane,trans-decalin~|~trans-decahydronaphthalene,0.0049822618137254
cyclopentane,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0016865421088611
cyclopentane,thf~|~tetrahydrofuran,0.0158585880997662
cyclopentane,tetrachloroethene~|~tetrachloroethylene,0.0058587416141674
cyclopentane,cyclopentanol,0.0076412460984087
cyclopentane,cyclohexanol,0.0165037706405672
cyclopentane,methyl methacrylate~|~methacrylic acid methyl ester,0.029159964138127
cyclopentane,2-methyl-2-butene,0.0037814762922737
cyclopentane,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0343148736851265
cyclopentane,"cyclopentadiene~|~1,3-cyclopentadiene",0.0068668665754969
cyclopentane,cis-decalin~|~decahydronaphthalene~|~cis-decahydronaphthalene,0.0062731451033128
cyclopentane,"2,3-dimethylbutane",-0.0026532658726766
cyclopentane,"2,2-dimethylbutane",-0.0002990577482681
cyclopentane,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,0.0294071692082114
cyclopentane,"1,3-dioxolane",0.0577198942820771
cyclopentane,cycloheptane,0.0007119583677121
cyclopentane,cyclooctane,0.001701709776137
cyclopentane,d4~|~octamethylcyclotetrasiloxane,-0.013645727834786
cyclopentane,thp~|~tetrahydropyran,0.0106307826077634
cyclopentane,cyclopentene,0.0037278335792773
cyclopentane,carbon dioxide,0.0466685244412333
cyclopentane,"r245ca~|~1,1,2,2,3-pentafluoropropane",0.0937812029297747
cyclopentane,"r365mfc~|~1,1,1,3,3-pentafluorobutane",0.0536240235909622
cyclopentane,"r245fa~|~1,1,1,3,3-pentafluoropropane",0.0736735016467955
cyclohexene,"dichloroethane~|~1,2-dichloroethane",0.0225003022942939
cyclohexene,hexane~|~n-hexane,0.0024866958521098
cyclohexene,methanol,0.0752998509480019
cyclohexene,2-methoxyethanol~|~2-methoxyethan-1-ol,0.0398684073721453
cyclohexene,"morpholine~|~tetrahydro-1,4-oxazine",0.0411442765912617
cyclohexene,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,0.0219792274304638
cyclohexene,pentane~|~n-pentane,0.0037306071994294
cyclohexene,ccl4~|~tetrachloromethane~|~carbon tetrachloride,-8.092876022741221e-6
cyclohexene,"benzotrifluoride~|~trifluoromethylbenzene~|~(trifluoromethyl)benzene~|~1',1',1'-trifluorotoluene",0.0186684616900505
cyclohexene,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.0112903905418739
cyclohexene,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0123091105405644
cyclohexene,fluorobenzene,0.0167987373946383
cyclohexene,ammonia,0.2432205625995088
cyclohexene,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",-0.0144281238738398
cyclohexene,cyclohexanone,0.0066306271948178
cyclohexene,cyclohexanol,-0.0088769817350982
cyclohexene,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0283687397221861
cyclohexene,cyclohexylamine,-0.0040585214733979
cyclohexene,"cyclopentadiene~|~1,3-cyclopentadiene",0.0129778614632422
cyclohexene,"isophorone~|~3,5,5-trimethyl-2-cyclohexen-1-one",0.0277291270207532
cyclohexene,carbon dioxide,0.1405670577092102
cyclohexene,"1,4-difluorobenzene",0.0285151522806886
cyclohexene,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0018948905361564
cyclohexene,diethyl carbonate~|~carbonic acid diethyl ester,0.0347960392818317
cyclohexene,"1,2-epoxycyclohexane~|~7-oxabicyclo[4.1.0]heptane",0.0239409567233061
cyclohexene,cyclohexyl formate~|~cyclohexyl methanoate~|~formicacidcyclohexylester,0.0082771504728145
methylcyclohexane,methylcyclopentane,0.0054297148322951
methylcyclohexane,di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,0.0449276951710557
methylcyclohexane,dibutyl ether~|~di-n-butylether,0.0127802701805598
methylcyclohexane,"diacetyl~|~butadione~|~2,3-butanedione",0.0882185321430595
methylcyclohexane,"dichloroethane~|~1,2-dichloroethane",0.0341637616963247
methylcyclohexane,"dmf~|~dimethylformamide~|~n,n-dimethylformamide",0.0198563249207866
methylcyclohexane,"2,4-dimethylpentane",0.0038730385824906
methylcyclohexane,"dioxane~|~p-dioxane~|~1,4-dioxane",0.0472007154212181
methylcyclohexane,butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,0.0265627613352732
methylcyclohexane,furfural~|~2-furaldehyde,0.0468790502653792
methylcyclohexane,hexane~|~n-hexane,0.0023131699873062
methylcyclohexane,heptane~|~n-heptane,0.0011709024798992
methylcyclohexane,2-propanol~|~propan-2-ol~|~isopropanol,0.0654781107372587
methylcyclohexane,diisopropyl ether~|~di-isopropyl ether,0.0054771631291878
methylcyclohexane,"isooctane~|~2,2,4-trimethylpentane",-0.0019189907012902
methylcyclohexane,methanol,0.0857278759849981
methylcyclohexane,3-methylpentane,-0.0005586189206866
methylcyclohexane,2-methoxyethanol~|~2-methoxyethan-1-ol,0.0396678663745617
methylcyclohexane,"morpholine~|~tetrahydro-1,4-oxazine",0.0536903935885825
methylcyclohexane,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,0.0229121882731814
methylcyclohexane,isobutanol~|~2-methyl-1-propanol,0.0339680305423028
methylcyclohexane,pentane~|~n-pentane,0.0049938627492123
methylcyclohexane,propanol~|~1-propanol~|~propan-1-ol,0.0546229236034205
methylcyclohexane,1-propanethiol~|~propyl mercaptan~|~n-propyl mercaptan,0.0069702877686933
methylcyclohexane,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,0.0551029240140455
methylcyclohexane,"tetralin~|~1,2,3,4-tetrahydronaphthalene",0.0362522850789363
methylcyclohexane,ccl4~|~tetrachloromethane~|~carbon tetrachloride,-0.0071717368479194
methylcyclohexane,thf~|~tetrahydrofuran,0.0184036827863538
methylcyclohexane,toluene,0.0107183381858518
methylcyclohexane,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.0068702595974
methylcyclohexane,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0071355118245741
methylcyclohexane,nitroethane,0.0394183694133565
methylcyclohexane,fluorobenzene,0.0216275494299743
methylcyclohexane,"1,1,2,2-tetrachloroethane",0.0161598482908491
methylcyclohexane,"1,2-dimethoxyethane",0.039053728584358
methylcyclohexane,tert-butyl chloride~|~2-chloro-2-methylpropane,0.009353716574828
methylcyclohexane,propane~|~n-propane,0.0155627172569131
methylcyclohexane,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,0.0385696070948704
methylcyclohexane,r1216~|~perfluoropropene~|~hexafluoropropene~|~perfluoropropylene~|~hexafluoropropylene,0.1055591599877241
methylcyclohexane,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,0.0419856746964994
methylcyclohexane,thiophene,0.0214562673996154
methylcyclohexane,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,0.017328302119835
methylcyclohexane,2-methyltetrahydrofuran,0.0186541043241316
methylcyclohexane,perfluorobenzene~|~hexafluorobenzene,0.0484040922060247
methylcyclohexane,cyclohexylamine,0.0027694234982488
methylcyclohexane,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0080174084294068
methylcyclohexane,2-methylcyclohexanol,0.0221790779538762
methylcyclohexane,propylbenzene~|~n-propylbenzene,0.0068073903273296
methylcyclohexane,"1,3-dioxolane",0.063061105802602
methylcyclohexane,chlorocyclohexane,0.0059669211340464
methylcyclohexane,eicosane~|~n-eicosane,-0.0067906356808945
methylcyclohexane,hexadecane~|~n-hexadecane,-0.0069382459181955
methylcyclohexane,"diisobutyl ether~|~1,1'-oxybis2-methylpropane",-0.0027757014019977
methylcyclohexane,perfluoromethylcyclohexane~|~(trifluoromethyl)undecaflurocyclohexane,0.0792630837317142
methylcyclohexane,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0178427610848613
methylcyclohexane,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.0104863546509302
methylcyclohexane,2-chlorobutane~|~sec-butyl chloride,0.0096828690370898
methylcyclohexane,carbon dioxide,0.1775598070341615
methylcyclohexane,methane,0.0293073178649632
methylcyclohexane,ethane,0.0234413903155925
methylcyclohexane,formylmorpholine~|~n-formylmorpholine,0.0390806325918394
methylcyclohexane,sec-butylacetate~|~1-methylpropyl ethanoate,0.0206907792957737
methylcyclohexane,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0065146740927207
methylcyclohexane,2-methylthiophene,0.0155150319615957
methylcyclohexane,methylthiophene~|~3-methyl thiophene,0.0144116258999027
methylcyclohexane,diethyl carbonate~|~carbonic acid diethyl ester,0.0428593712249864
methylcyclohexane,"exo-tetrahydrodicyclopentadiene~|~exo-tricyclo[5.2.1.0(2,6)]decane",-0.0137851527625226
2-methylcyclohexanone,cyclohexanone,-0.0101842097029317
methylcyclopentane,"dmf~|~dimethylformamide~|~n,n-dimethylformamide",0.003487017360761
methylcyclopentane,hexane~|~n-hexane,-2.295429184544279e-5
methylcyclopentane,methanol,0.0704920819111242
methylcyclopentane,"morpholine~|~tetrahydro-1,4-oxazine",0.0528728043212618
methylcyclopentane,pentane~|~n-pentane,0.00216858780943
methylcyclopentane,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0041741724126501
methylcyclopentane,toluene,0.010627216249494
methylcyclopentane,"1,2-dimethoxyethane",0.0235555146249502
methylcyclopentane,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,0.0152535107187953
methylcyclopentane,2-pentanol~|~pentan-2-ol,-0.0073621652278547
methylcyclopentane,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,-0.0081597193204932
methylcyclopentane,carbon dioxide,0.1617697181720219
methylcyclopentane,2-methylthiophene,0.0122958866219943
methylcyclopentane,methylthiophene~|~3-methyl thiophene,0.0145113720047821
methylcyclopentane,butanethiol~|~1-butanethiol~|~butyl mercaptan~|~n-butyl mercaptan,0.0120011817468506
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,"dichloroethane~|~1,2-dichloroethane",0.0415284310725489
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,hexane~|~n-hexane,0.0365615476945335
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,trichloromethylsilane~|~methyl trichlorosilane,0.0214794567095304
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,trimethylchlorosilane~|~chlorotrimethylsilane,0.0077034054236299
di(2-chloroethyl)ether~|~bis(2-chloroethyl)ether,dichlorodimethylsilane~|~dimethyl dichlorosilane,0.018168439010789
dibutyl ether~|~di-n-butylether,"dichloroethane~|~1,2-dichloroethane",0.0030265361009743
dibutyl ether~|~di-n-butylether,acetic acid,-0.0096878963533508
dibutyl ether~|~di-n-butylether,furfural~|~2-furaldehyde,0.0117556563867978
dibutyl ether~|~di-n-butylether,hexane~|~n-hexane,0.0023263311950567
dibutyl ether~|~di-n-butylether,heptane~|~n-heptane,0.0059398492594191
dibutyl ether~|~di-n-butylether,2-heptanone,0.0088453362387053
dibutyl ether~|~di-n-butylether,2-propanol~|~propan-2-ol~|~isopropanol,0.0442687733193657
dibutyl ether~|~di-n-butylether,diisopropyl ether~|~di-isopropyl ether,-0.0003070495705652
dibutyl ether~|~di-n-butylether,"isooctane~|~2,2,4-trimethylpentane",0.0077251355814878
dibutyl ether~|~di-n-butylether,hexene~|~1-hexene~|~hex-1-ene,-0.0004299768995908
dibutyl ether~|~di-n-butylether,methanol,0.0224283238121992
dibutyl ether~|~di-n-butylether,propanol~|~1-propanol~|~propan-1-ol,0.0136465811426832
dibutyl ether~|~di-n-butylether,propionic acid~|~propanoic acid~|~n-propanoic acid,0.0142409412693576
dibutyl ether~|~di-n-butylether,ccl4~|~tetrachloromethane~|~carbon tetrachloride,-0.0078679259163634
dibutyl ether~|~di-n-butylether,toluene,-0.0024002454627465
dibutyl ether~|~di-n-butylether,"r140a~|~1,1,1-trichloroethane",-0.0062768489449537
dibutyl ether~|~di-n-butylether,water,0.0294915877596524
dibutyl ether~|~di-n-butylether,methylformamide~|~n-methylformamide,0.0417477956702565
dibutyl ether~|~di-n-butylether,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",0.0076965314829722
dibutyl ether~|~di-n-butylether,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,0.0121214528337526
dibutyl ether~|~di-n-butylether,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0081493376558299
dibutyl ether~|~di-n-butylether,4-heptanone,0.0068809582653308
dibutyl ether~|~di-n-butylether,2-methyltetrahydrofuran,0.0049711073343668
dibutyl ether~|~di-n-butylether,isobutyric acid~|~2-methylpropanoic acid,0.0138093752129779
dibutyl ether~|~di-n-butylether,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0011860639557434
dibutyl ether~|~di-n-butylether,1-decanol~|~decan-1-ol,0.0011773624376217
dibutyl ether~|~di-n-butylether,2-ethyl-1-hexanol,-0.0036389202012161
dibutyl ether~|~di-n-butylether,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,0.018449941655265
dibutyl ether~|~di-n-butylether,"n-butyl methacrylate~|~butyl 2-methyl-2-propenoate~|~methacrylic acid, butyl ester~|~2-methyl-2-propenoicacidbutylester",0.0020735867427593
dibutyl ether~|~di-n-butylether,nonane~|~n-nonane,0.0008805976887564
dibutyl ether~|~di-n-butylether,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,0.0033135181040944
dibutyl ether~|~di-n-butylether,octyne~|~1-octyne,-0.0032176265290299
dibutyl ether~|~di-n-butylether,3-hexyne,0.0017681129914423
dibutyl ether~|~di-n-butylether,carbon dioxide,0.1132361530819228
dibutyl ether~|~di-n-butylether,3-heptanone,0.0072045444976674
dibutyl ether~|~di-n-butylether,1-chloropentane,-0.0042779798682875
dibutyl ether~|~di-n-butylether,isobutylisobutyrate~|~2-methylpropyl 2-methylpropanoate,0.0055660210720046
isoamyl formate~|~3-methylbutyl methanoate,acetic acid,-0.0146150481435296
decane~|~n-decane,"dichloroethane~|~1,2-dichloroethane",0.0230691538662458
decane~|~n-decane,"dmf~|~dimethylformamide~|~n,n-dimethylformamide",0.0140868314776027
decane~|~n-decane,"2,6-dimethylpyridine",0.013796023869724
decane~|~n-decane,dodecane~|~n-dodecane,-0.0011863523373882
decane~|~n-decane,butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,0.0230766414578794
decane~|~n-decane,methylacetate~|~methyl ethanoate,0.0601528697580625
decane~|~n-decane,acetic acid,0.039402093715162
decane~|~n-decane,furfural~|~2-furaldehyde,0.0455747743876134
decane~|~n-decane,hexane~|~n-hexane,0.0009484555793026
decane~|~n-decane,2-heptanone,0.0216036439450208
decane~|~n-decane,2-propanol~|~propan-2-ol~|~isopropanol,0.0563135919466699
decane~|~n-decane,1-methylnaphthalene,-0.0280771683638107
decane~|~n-decane,2-methylnaphthalene,0.0064060878013946
decane~|~n-decane,methanol,0.0440662252395582
decane~|~n-decane,octane~|~n-octane,-0.0032631367272779
decane~|~n-decane,o-cresol~|~2-methylphenol,0.0260168613639708
decane~|~n-decane,p-cresol~|~4-methylphenol,0.0345261781334063
decane~|~n-decane,pentane~|~n-pentane,0.0084253335053548
decane~|~n-decane,1-pentanol~|~pentan-1-ol,0.0163583059370257
decane~|~n-decane,phenol,0.0345151728867554
decane~|~n-decane,propanol~|~1-propanol~|~propan-1-ol,0.0400413541583078
decane~|~n-decane,pyridine,0.0130175015701405
decane~|~n-decane,cs2~|~carbon disulfide,-0.0042793688434353
decane~|~n-decane,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,0.0441542498272807
decane~|~n-decane,trans-decalin~|~trans-decahydronaphthalene,0.0057666737583384
decane~|~n-decane,"tetralin~|~1,2,3,4-tetrahydronaphthalene",-0.001557154221336
decane~|~n-decane,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0017452427362347
decane~|~n-decane,toluene,0.0083436538397395
decane~|~n-decane,vinyl acetate,0.0450585410013378
decane~|~n-decane,water,0.3740833141221669
decane~|~n-decane,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.001059495269686
decane~|~n-decane,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0037375579979352
decane~|~n-decane,methacrylic acid~|~2-methyl-2-propenoic acid,0.0408079567401165
decane~|~n-decane,propane~|~n-propane,0.0068210881826342
decane~|~n-decane,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,0.034873246982924
decane~|~n-decane,caprolactam~|~epsilon-caprolactam~|~1-aza-2-cycloheptanone,0.0107053166076847
decane~|~n-decane,4-heptanone,0.0173862117194807
decane~|~n-decane,butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,0.0296303459343917
decane~|~n-decane,methylformate~|~methyl methanoate,0.0880981457954883
decane~|~n-decane,methylacetamide~|~n-methylacetamide,0.0003265489952964
decane~|~n-decane,acrylic acid~|~propenoic acid,-0.0336989315410814
decane~|~n-decane,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",-0.0023603977009622
decane~|~n-decane,propionitrile~|~propanenitrile,-0.0306734410731504
decane~|~n-decane,1-heptanol~|~heptan-1-ol,0.0078957715889364
decane~|~n-decane,1-octanol~|~octan-1-ol,0.0059592227680634
decane~|~n-decane,1-decene,0.0050307994235512
decane~|~n-decane,2-methyl-1-hexanol,-0.1078726928583801
decane~|~n-decane,2-ethyl-1-hexanol,0.0101490148252015
decane~|~n-decane,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,0.038043352303464
decane~|~n-decane,chinoline~|~quinoline,0.0128770813404389
decane~|~n-decane,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",0.027324780946995
decane~|~n-decane,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0824096174842526
decane~|~n-decane,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,0.0320817392094378
decane~|~n-decane,"mesitylene~|~1,3,5-trimethylbenzene",0.0020393103995674
decane~|~n-decane,"1,2,4-trimethylbenzene",0.0027139007950349
decane~|~n-decane,"1,2,3-trimethylbenzene",0.0023070715696151
decane~|~n-decane,dodecanol~|~1-dodecanol~|~dodecan-1-ol,0.0030856492838767
decane~|~n-decane,methanethiol~|~methyl mercaptan,0.0338125771226372
decane~|~n-decane,dimethyl ether,0.0297169855457981
decane~|~n-decane,hexyne~|~1-hexyne,0.0174683344742372
decane~|~n-decane,o-toluidine~|~2-methylaniline~|~o-methylaniline~|~2-methyl-benzeneamine,0.014260895627806
decane~|~n-decane,2-methyl-1-butanol,0.0155535314168821
decane~|~n-decane,n-methylpiperidine,-0.0033328107647952
decane~|~n-decane,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.005388879188164
decane~|~n-decane,"diglyme~|~2,5,8-trioxanonane~|~diethylene glycol dimethyl ether",0.0331108580885635
decane~|~n-decane,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,0.00605698464427
decane~|~n-decane,ethanethiol~|~ethyl mercaptan,0.0292658283238344
decane~|~n-decane,carbon dioxide,0.1416723210807366
decane~|~n-decane,methane,0.0194802911602531
decane~|~n-decane,ethane,0.0197522420859983
decane~|~n-decane,carbon monoxide,0.097587593984114
decane~|~n-decane,r23~|~fluoroform~|~trifluoromethane,0.1611278695349843
decane~|~n-decane,3-heptanone,0.0169371858289377
decane~|~n-decane,n-ethylacetamide,0.02070819640323
decane~|~n-decane,r116~|~perfluoroethane~|~hexafluoroethane,0.1188165226438956
decane~|~n-decane,2-methylthiophene,0.0065919105968055
decane~|~n-decane,"2,5-dimethylthiophene",0.0057001054257475
decane~|~n-decane,indole~|~1h-indole,-0.066844471697896
decane~|~n-decane,diethyl carbonate~|~carbonic acid diethyl ester,0.0390894005987635
decane~|~n-decane,"dimethylphthalate~|~phthalic acid dimethyl ester~|~dimethyl 1,2-benzenedicarboxylate",-0.0027437164642236
decane~|~n-decane,"2-ethylthiophene~|~thiophene, 2-ethyl-",0.0244067813626182
decane~|~n-decane,(-)-menthone,0.0145998175859041
"diethylamine~|~n,n-diethylamine","dioxane~|~p-dioxane~|~1,4-dioxane",0.0049274788520576
"diethylamine~|~n,n-diethylamine",dipropylamine~|~1-propanamine~|~di-n-propylamine,-0.0351404842088471
"diethylamine~|~n,n-diethylamine",hexane~|~n-hexane,0.0094025606053531
"diethylamine~|~n,n-diethylamine",heptane~|~n-heptane,0.0106571768910024
"diethylamine~|~n,n-diethylamine",hexene~|~1-hexene~|~hex-1-ene,0.0022695069197659
"diethylamine~|~n,n-diethylamine",propionic acid~|~propanoic acid~|~n-propanoic acid,-0.3048012200157142
"diethylamine~|~n,n-diethylamine",ccl4~|~tetrachloromethane~|~carbon tetrachloride,-0.0140781471148177
"diethylamine~|~n,n-diethylamine",toluene,-0.0054948110157911
"diethylamine~|~n,n-diethylamine",triethylamine,0.0026842097361265
"diethylamine~|~n,n-diethylamine",ammonia,0.1020641299085857
"diethylamine~|~n,n-diethylamine",n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0377314419878878
