Clapeyron Database File
PCPSAFT Assoc Parameters; Rehner et al. (2023) [csvtype = assoc]
species1,site1,species2,site2,epsilon_assoc,bondvol
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,butanal~|~1-butanal~|~butyraldehyde,H,2074.047813,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,n-butyl acrylate~|~butyl 2-propenoate~|~2-propenoicacidbutylester,H,817.27346,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,ethyl acrylate~|~ethyl propenoate~|~2-propenoicacidethylester,H,916.6572354,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,dipropyl ether~|~di-n-propylether,H,1302.880961,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,H,1350.145177,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,H,1502.309987,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,H,1606.691853,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,"1,3-dioxolane",H,830.6760912,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,"n-butyl methacrylate~|~butyl 2-methyl-2-propenoate~|~methacrylic acid, butyl ester~|~2-methyl-2-propenoicacidbutylester",H,1436.801783,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,propanal~|~1-propanal~|~propionaldehyde,H,1912.830781,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methylpropionate~|~methyl propanoate,H,1285.529779,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,H,1214.054487,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,H,1298.856862,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,3-methyl-2-butanone~|~methyl isopropyl ketone,H,1837.442968,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,H,1455.649448,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,H,1067.392656,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,dimethyl ether,H,1716.321414,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,H,1357.878473,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,H,1301.841456,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,thp~|~tetrahydropyran,H,1695.163497,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,H,1767.344653,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,H,1485.358208,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,isobutylformate~|~2-methylpropyl methanoate,H,1242.472123,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,sec-butylacetate~|~1-methylpropyl ethanoate,H,1503.072429,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,dimethylene glycol dimethyl ether,H,1070.673838,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,dibutyl carbonate,H,1707.898386,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,diethyl carbonate~|~carbonic acid diethyl ester,H,1071.122631,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,ethyl isobutyrate~|~ethyl 2-methylpropanoate~|~2-methylpropanoicacidethylester,H,1378.880365,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,"ethyl tert-amyl ether~|~ethyl tert-pentyl ether~|~4,4-dimethyl-3-oxahexane~|~1,1-dimethylpropyl ethyl ether",H,829.2249521,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methoxycyclopentane,H,844.2915074,0.01435
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,trimethylene glycol dimethyl ether,H,1379.021388,0.01435
butanone~|~2-butanone~|~methyl ethyl ketone,e,methanol,H,1924.788452,0.08716
butanone~|~2-butanone~|~methyl ethyl ketone,e,isobutanol~|~2-methyl-1-propanol,H,2182.56072,0.00677
butanone~|~2-butanone~|~methyl ethyl ketone,e,propanol~|~1-propanol~|~propan-1-ol,H,1676.881148,0.03853
butanone~|~2-butanone~|~methyl ethyl ketone,e,water,H,1173.24874,0.35319
butanone~|~2-butanone~|~methyl ethyl ketone,e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,1628.997125,0.30395
butanone~|~2-butanone~|~methyl ethyl ketone,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,959.9528116,0.53446
butanone~|~2-butanone~|~methyl ethyl ketone,e,furfuryl alcohol~|~2-hydroxymethylfuran,H,2151.563264,0.19141
butanone~|~2-butanone~|~methyl ethyl ketone,e,1-hexanol~|~hexan-1-ol,H,2148.566459,0.00722
butanone~|~2-butanone~|~methyl ethyl ketone,e,methylaniline~|~n-methylaniline,H,1937.375496,0.09951
butanone~|~2-butanone~|~methyl ethyl ketone,e,1-octanol~|~octan-1-ol,H,2403.969707,0.00239
2-butoxime~|~2-butanone oxime~|~methyl ethyl ketoxime,e,"dioxane~|~p-dioxane~|~1,4-dioxane",H,3071.083311,0.01161
2-butoxime~|~2-butanone oxime~|~methyl ethyl ketoxime,e,pyridine,H,3687.375897,0.01161
2-methylcyclohexanone,e,cyclohexanol,H,2115.00374,0.00171
dibutyl ether~|~di-n-butylether,e,isobutanol~|~2-methyl-1-propanol,H,955.472817,0.00677
dibutyl ether~|~di-n-butylether,e,1-pentanol~|~pentan-1-ol,H,1535.943858,0.01039
dibutyl ether~|~di-n-butylether,e,1-hexanol~|~hexan-1-ol,H,1497.325465,0.00722
dibutyl ether~|~di-n-butylether,e,1-heptanol~|~heptan-1-ol,H,1901.560177,0.00298
dibutyl ether~|~di-n-butylether,e,2-pyrrolidon~|~2-pyrrolidone~|~2-pyrrolidinone,H,699.3717414,0.9
"diethylamine~|~n,n-diethylamine",e,pyridine,H,1100.438162,0.01197
"diacetyl~|~butadione~|~2,3-butanedione",e,methanol,H,1729.853095,0.08716
"diacetyl~|~butadione~|~2,3-butanedione",e,water,H,375.5180945,0.35319
"n,n-dimethylaniline~|~n n-dimethylaniline",e,methanol,H,948.2045841,0.08716
"n,n-dimethylaniline~|~n n-dimethylaniline",e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,1080.299104,0.30395
"n,n-dimethylaniline~|~n n-dimethylaniline",e,methylaniline~|~n-methylaniline,H,1671.169107,0.09951
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",e,methanol,H,2493.34963,0.08716
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",e,water,H,1863.671765,0.35319
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",e,methylformamide~|~n-methylformamide,H,2189.82459,0.9
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",e,1-octanol~|~octan-1-ol,H,3159.688098,0.00239
"dmf~|~dimethylformamide~|~n,n-dimethylformamide",e,dodecanol~|~1-dodecanol~|~dodecan-1-ol,H,3172.881634,0.00161
methylal~|~dimethoxymethane,e,methanol,H,1176.861552,0.08716
methylal~|~dimethoxymethane,e,isobutanol~|~2-methyl-1-propanol,H,980.0593468,0.00677
methylal~|~dimethoxymethane,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,1360.66762,0.00548
"dioxane~|~p-dioxane~|~1,4-dioxane",e,2-propanol~|~propan-2-ol~|~isopropanol,H,486.2314598,0.03508
"dioxane~|~p-dioxane~|~1,4-dioxane",e,methanol,H,1322.007812,0.08716
"dioxane~|~p-dioxane~|~1,4-dioxane",e,propanol~|~1-propanol~|~propan-1-ol,H,877.1487334,0.03853
"dioxane~|~p-dioxane~|~1,4-dioxane",e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,630.1607518,0.00548
"dioxane~|~p-dioxane~|~1,4-dioxane",e,water,H,576.7571343,0.35319
"dioxane~|~p-dioxane~|~1,4-dioxane",e,cyclopentanol,H,851.0961217,0.00178
"dioxane~|~p-dioxane~|~1,4-dioxane",e,butylamine~|~1-butylamine~|~n-butylamine~|~1-butanamine,H,211.5083763,0.81717
"2,6-dimethylpyridine",e,2-propanol~|~propan-2-ol~|~isopropanol,H,1341.865395,0.03508
"2,6-dimethylpyridine",e,methanol,H,2167.568106,0.08716
"2,6-dimethylpyridine",e,isobutanol~|~2-methyl-1-propanol,H,2360.620705,0.00677
"2,6-dimethylpyridine",e,propanol~|~1-propanol~|~propan-1-ol,H,1733.151952,0.03853
"2,6-dimethylpyridine",e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,1528.739596,0.00548
"2,6-dimethylpyridine",e,water,H,971.5925894,0.35319
benzaldehyde,e,methanol,H,1611.801166,0.08716
benzaldehyde,e,benzoic acid,H,1709.956095,0.03123
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,dipropylamine~|~1-propanamine~|~di-n-propylamine,H,1275.954893,0.9
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,2-propanol~|~propan-2-ol~|~isopropanol,H,622.6145416,0.03508
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,methanol,H,1356.578331,0.08716
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,2-methoxyethanol~|~2-methoxyethan-1-ol,H,760.4982112,0.22091
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,isobutanol~|~2-methyl-1-propanol,H,1794.985976,0.00677
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,1-pentanol~|~pentan-1-ol,H,1377.365252,0.01039
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,propanol~|~1-propanol~|~propan-1-ol,H,781.2220522,0.03853
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,1055.455168,0.00548
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,water,H,338.059518,0.35319
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,1156.408923,0.30395
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,1989.655521,0.00381
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,459.9913464,0.53446
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,909.0900547,0.103
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,guaiacol~|~2-methoxyphenol,H,328.3422006,0.9
butylacetate~|~n-butylacetate~|~butyl ethanoate~|~n-butylethanoate,e,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",H,2274.523445,0.02401
methylacetate~|~methyl ethanoate,e,2-propanol~|~propan-2-ol~|~isopropanol,H,860.0596896,0.03508
methylacetate~|~methyl ethanoate,e,methanol,H,1411.632749,0.08716
methylacetate~|~methyl ethanoate,e,isobutanol~|~2-methyl-1-propanol,H,1375.5566,0.00677
methylacetate~|~methyl ethanoate,e,propanol~|~1-propanol~|~propan-1-ol,H,1062.550195,0.03853
methylacetate~|~methyl ethanoate,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,1298.941403,0.00548
methylacetate~|~methyl ethanoate,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,430.5441267,0.53446
acetic acid,e,isopropenylacetate~|~1-methylvinyl acetate~|~1-methylvinyl ethanoate,H,850.5435805,0.0001
furfural~|~2-furaldehyde,e,methanol,H,1715.745705,0.08716
furfural~|~2-furaldehyde,e,water,H,500.9642517,0.35319
furfural~|~2-furaldehyde,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,2193.640098,0.00144
dipropylamine~|~1-propanamine~|~di-n-propylamine,e,"tripropylamine~|~n,n-dipropyl-1-propanamine",H,1377.892638,0.9
2-heptanone,e,methanol,H,1632.380807,0.08716
2-heptanone,e,propanol~|~1-propanol~|~propan-1-ol,H,1228.592565,0.03853
2-propanol~|~propan-2-ol~|~isopropanol,e,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,H,991.2135536,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,3-picoline~|~3-methylpyridine,H,1484.541965,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,2-pentanone~|~pentan-2-one~|~methyln-propylketone,H,1276.807097,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,pyridine,H,1503.644152,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,thf~|~tetrahydrofuran,H,1208.297674,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,triethylamine,H,1176.989983,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,nitroethane,H,1259.06965,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,ethylpropionate~|~ethyl propanoate~|~propanoic acid ethyl ester,H,610.5262022,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,H,801.2412909,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,cyclohexanone,H,1172.422326,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,3-pentanone~|~pentan-3-one~|~diethylketone,H,1313.004635,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,H,431.5541287,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,acetophenone~|~methyl phenyl ketone,H,1502.638508,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,H,874.2442002,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,methylpropionate~|~methyl propanoate,H,756.9853656,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,H,381.3456036,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,3-methyl-2-butanone~|~methyl isopropyl ketone,H,1311.10927,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,sulfolane,H,558.1467828,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,dimethyl ether,H,1432.556102,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,"diisopropyl ketone~|~di-isopropyl ketone~|~2,4-dimethyl-3-pentanone",H,680.7843819,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,thp~|~tetrahydropyran,H,332.5185905,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,H,841.9232379,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,sec-butylacetate~|~1-methylpropyl ethanoate,H,972.7823202,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,gamma-valerolactone~|~tetrahydro-5-methyl-2-furanone~|~dihydro-5-methyl-2(3h)-furanone,H,1354.551978,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,"butoxide~|~ethyloxirane~|~1,2-epoxybutane",H,815.2924462,0.03508
2-propanol~|~propan-2-ol~|~isopropanol,e,amyl propionate~|~amyl propioanate,H,639.7149518,0.03508
diisopropyl ether~|~di-isopropyl ether,e,methanol,H,978.9470556,0.08716
diisopropyl ether~|~di-isopropyl ether,e,2-methoxyethanol~|~2-methoxyethan-1-ol,H,745.5954752,0.22091
diisopropyl ether~|~di-isopropyl ether,e,isobutanol~|~2-methyl-1-propanol,H,1923.178018,0.00677
diisopropyl ether~|~di-isopropyl ether,e,propanol~|~1-propanol~|~propan-1-ol,H,1271.272838,0.03853
diisopropyl ether~|~di-isopropyl ether,e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,2221.833655,0.00381
diisopropyl ether~|~di-isopropyl ether,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,690.6148334,0.53446
diisopropyl ether~|~di-isopropyl ether,e,acrylic acid~|~propenoic acid,H,2720.98568,0.01854
"diethylmethylamine~|~methyl diethyl amine~|~n,n-diethylmethylamine",e,water,H,1471.123851,0.35319
methanol,e,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,H,1542.241017,0.08716
methanol,e,3-picoline~|~3-methylpyridine,H,2173.885355,0.08716
methanol,e,4-methylpyridine,H,2125.196344,0.08716
methanol,e,nitromethane,H,1698.795404,0.08716
methanol,e,2-pentanone~|~pentan-2-one~|~methyln-propylketone,H,1197.988642,0.08716
methanol,e,"methyloxirane~|~1,2-epoxypropane~|~1,2-propylene oxide",H,1764.713307,0.08716
methanol,e,pyridine,H,2065.434477,0.08716
methanol,e,dmso~|~dimethyl sulfoxide,H,2768.126677,0.08716
methanol,e,thf~|~tetrahydrofuran,H,1534.862153,0.08716
methanol,e,triethylamine,H,1826.800944,0.08716
methanol,e,vinyl acetate,H,1139.288505,0.08716
methanol,e,nitroethane,H,1418.248297,0.08716
methanol,e,"1,1-dimethoxyethane",H,1357.894047,0.08716
methanol,e,methylbutyl ether~|~butyl methyl ether~|~methyl-n-butylether~|~methyl n-butyl ether,H,1046.498624,0.08716
methanol,e,ethylpropionate~|~ethyl propanoate~|~propanoic acid ethyl ester,H,1392.874593,0.08716
methanol,e,isoamylacetate~|~isopentyl acetate~|~3-methylbutyl ethanoate,H,1399.806441,0.08716
methanol,e,butylpropionate~|~butyl propanoate~|~n-butylpropionate~|~propanoic acid butyl ester,H,1189.663489,0.08716
methanol,e,"1,2-dimethoxyethane",H,1613.435484,0.08716
methanol,e,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",H,2598.606621,0.08716
methanol,e,acrylonitrile~|~2-propenenitrile,H,2091.178995,0.08716
methanol,e,3-buten-2-one~|~methyl vinyl ketone,H,1914.410153,0.08716
methanol,e,acetic anhydride~|~ethanoic anhydride,H,1413.161707,0.08716
methanol,e,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,H,1378.376319,0.08716
methanol,e,cyclohexanone,H,1466.556306,0.08716
methanol,e,methyl methacrylate~|~methacrylic acid methyl ester,H,1196.365556,0.08716
methanol,e,methacrylonitrile~|~isopropenylnitrile,H,1735.001636,0.08716
methanol,e,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,H,2529.834606,0.08716
methanol,e,3-pentanone~|~pentan-3-one~|~diethylketone,H,1667.660823,0.08716
methanol,e,butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,H,1315.779952,0.08716
methanol,e,methylformate~|~methyl methanoate,H,1248.050304,0.08716
methanol,e,ethyl propyl ether,H,1218.835149,0.08716
methanol,e,1-ethoxybutane~|~butyl ethyl ether~|~ethyl butyl ether~|~n-butyl ethyl ether,H,1261.134458,0.08716
methanol,e,methyl dodecanoate~|~dodecanoicacidmethylester,H,1002.189492,0.08716
methanol,e,ethylbutyrate~|~ethyl butanoate~|~ethyl n-butyrate,H,1347.927075,0.08716
methanol,e,acetophenone~|~methyl phenyl ketone,H,1693.126925,0.08716
methanol,e,isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,H,1270.593372,0.08716
methanol,e,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,H,1397.135848,0.08716
methanol,e,"1,3-dioxolane",H,1305.189199,0.08716
methanol,e,propanal~|~1-propanal~|~propionaldehyde,H,2552.471153,0.08716
methanol,e,methylpropionate~|~methyl propanoate,H,1289.599135,0.08716
methanol,e,amyl acetate~|~pentylacetate~|~n-pentylacetate~|~pentyl ethanoate,H,1636.385389,0.08716
methanol,e,propylformate~|~n-propylformate~|~propyl methanoate~|~n-propylmethanoate~|~formic acid propyl ester,H,1144.06194,0.08716
methanol,e,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,H,849.8353,0.08716
methanol,e,mm~|~hexamethyldisiloxane,H,1366.828632,0.08716
methanol,e,3-methyl-2-butanone~|~methyl isopropyl ketone,H,1709.813542,0.08716
methanol,e,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,H,1313.780368,0.08716
methanol,e,chinoline~|~quinoline,H,1668.896554,0.08716
methanol,e,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",H,1347.62106,0.08716
methanol,e,dimethyl carbonate~|~carbonic acid dimethyl ester,H,1034.364716,0.08716
methanol,e,methylacrylate~|~methyl propenoate~|~2-propenoic acid methyl ester,H,1364.922397,0.08716
methanol,e,sulfolane,H,1617.41074,0.08716
methanol,e,mesityl oxide~|~4-methyl-3-penten-2-one,H,2046.714252,0.08716
methanol,e,dimethyl ether,H,1615.529207,0.08716
methanol,e,allyl acetate~|~aceticacid-2-propenylester~|~acetic acid 2-propenyl ester,H,935.2485637,0.08716
methanol,e,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,H,1254.063871,0.08716
methanol,e,gamma-butyrolactone~|~.gamma.-butyrolactone,H,1787.886134,0.08716
methanol,e,"diisopropyl ketone~|~di-isopropyl ketone~|~2,4-dimethyl-3-pentanone",H,1651.468412,0.08716
methanol,e,ethyl benzoate,H,1566.321396,0.08716
methanol,e,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,H,1242.163639,0.08716
methanol,e,thp~|~tetrahydropyran,H,1186.85883,0.08716
methanol,e,"acetylacetone~|~2,4-pentanedione",H,887.0223528,0.08716
methanol,e,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,H,1402.886427,0.08716
methanol,e,"diglyme~|~2,5,8-trioxanonane~|~diethylene glycol dimethyl ether",H,1694.767345,0.08716
methanol,e,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,H,1113.450579,0.08716
methanol,e,hexylacetate~|~n-hexylacetate~|~hexyl ethanoate,H,1334.409138,0.08716
methanol,e,butyronitrile~|~butanenitrile~|~n-butyronitrile,H,1820.956181,0.08716
methanol,e,"2,2-dimethoxypropane~|~3,3-dimethyl-2,4-dioxapentane",H,1215.469471,0.08716
methanol,e,vinyl propionate~|~vinyl propanoate~|~propanoicacidethenylester,H,1032.166214,0.08716
methanol,e,ethylal~|~diethoxymethane,H,1149.477973,0.08716
methanol,e,3-heptanone,H,1611.778056,0.08716
methanol,e,dimethyl glutarate~|~dimethyl pentanedioate,H,1531.38777,0.08716
methanol,e,tetraethoxysilane,H,1173.248294,0.08716
methanol,e,"dimethyl adipate~|~dimethyl 1,6-hexanedioate",H,1441.08543,0.08716
methanol,e,sec-butylacetate~|~1-methylpropyl ethanoate,H,1341.838936,0.08716
methanol,e,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,H,1266.139475,0.08716
methanol,e,dibutyl carbonate,H,1582.850927,0.08716
methanol,e,gamma-valerolactone~|~tetrahydro-5-methyl-2-furanone~|~dihydro-5-methyl-2(3h)-furanone,H,1699.020803,0.08716
methanol,e,diethyl carbonate~|~carbonic acid diethyl ester,H,1109.626935,0.08716
methanol,e,"1,3-dioxolan-2-one~|~ethylene carbonate",H,1865.356562,0.08716
methanol,e,"butoxide~|~ethyloxirane~|~1,2-epoxybutane",H,1387.182328,0.08716
methanol,e,methyl silicate~|~tetramethoxysilane~|~silicon tetramethoxide,H,1189.707152,0.08716
methanol,e,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",H,1579.432921,0.08716
methanol,e,ethyl isobutyrate~|~ethyl 2-methylpropanoate~|~2-methylpropanoicacidethylester,H,1252.521121,0.08716
methanol,e,1-methoxyisopropylacetate~|~1-methoxy-2-acetoxypropane~|~1-methoxy-2-propyl acetate~|~propylene glycol monomethyl ether acetate,H,1467.802237,0.08716
